orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2021-10-19,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-19,Drinks,"Water 500ml",8,120
2021-10-19,Coffee,Latte,4,800
2021-10-19,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1780
2021-10-19,Starter,"Prawn On Toast",2,360
2021-10-19,Starter,"Cheese Balls",1,100
2021-10-19,Drinks,Fanta,1,40
2021-10-19,Coffee,Americano,2,320
2021-10-19,Sandwich,"Croissant Sandwich",1,190
2021-10-19,Starter,"Buffalo Wings",1,190
2021-10-19,"Thin-Crust Pizza","Vegetarian's Delight",1,370
2021-10-19,Meal,"Teriyaki Chicken",1,290
2021-10-19,Starter,"French Fries",2,160
2021-10-19,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-19,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,950
2021-10-19,Sandwich,"Smoked Chicken Sandwich",3,480
2021-10-19,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-19,Soup,"Cream of Mushroom",1,180
2021-10-19,Meal,"Mongolian Beef",2,760
2021-10-19,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,940
2021-10-19,Pasta,"Spaghetti Bolognese",2,600
2021-10-19,Coffee,"Flavored Latte",1,270
2021-10-19,Meal,"Fish & Chips",1,420
2021-10-19,Meal,"Moroccan Chicken",1,340
2021-10-19,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-20,Starter,"Chicken Cheese Balls",2,240
2021-10-20,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,680
2021-10-20,"Thin-Crust Pizza","Four Seasons Pizza",2,720
2021-10-20,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-20,Starter,"Potato Wedges",4,480
2021-10-20,Starter,"Fried Calamari",2,580
2021-10-20,Coffee,Americano,3,450
2021-10-20,"Thin-Crust Pizza","BBQ Chicken  Pizza",7,3675
2021-10-20,Pasta,"Spaghetti Bolognese",1,300
2021-10-20,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,730
2021-10-20,Drinks,"Water 500ml",11,165
2021-10-20,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-20,Coffee,Cappuccino,7,1330
2021-10-20,"Pastry & Bakery",Croissant,2,240
2021-10-20,Meal,"Fish & Chips",2,840
2021-10-20,Soup,"Cream of Mushroom",5,900
2021-10-20,Coffee,"Flavored Latte",1,250
2021-10-20,Pasta,"Penne Alfredo",1,280
2021-10-20,Starter,"Teriyaki Chicken Wings",1,200
2021-10-20,Meal,"Teriyaki Chicken",2,580
2021-10-20,Starter,"Prawn On Toast",1,180
2021-10-20,Drinks,Coke,6,240
2021-10-20,Drinks,Sprite,4,160
2021-10-20,"Thin-Crust Pizza","Prawn-Lime Pizza",1,510
2021-10-20,Drinks,Fanta,2,80
2021-10-20,Starter,"French Fries",2,160
2021-10-20,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1535
2021-10-20,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-20,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-20,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-20,Coffee,Latte,4,800
2021-10-20,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-20,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-20,Starter,"Naga Wings",1,180
2021-10-20,Sandwich,"Club Sandwich",1,260
2021-10-20,"Thin-Crust Pizza","Pizza Seafood Marinara",1,1160
2021-10-20,Meal,"Moroccan Chicken",2,680
2021-10-20,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-20,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-20,Starter,"Cheese Balls",1,100
2021-10-21,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-10-21,Drinks,Coke,16,640
2021-10-21,Sandwich,"Club Sandwich",1,260
2021-10-21,Meal,"Teriyaki Chicken",3,870
2021-10-21,Steak,"Round Beef (200 - 220 gms)",2,1400
2021-10-21,Meal,"Moroccan Chicken",2,680
2021-10-21,Drinks,"Water 500ml",14,210
2021-10-21,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2740
2021-10-21,Drinks,Fanta,7,280
2021-10-21,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,600
2021-10-21,"Thin-Crust Pizza","Corn & Cheese Pizza",2,540
2021-10-21,Coffee,Cappuccino,5,950
2021-10-21,Coffee,Latte,4,800
2021-10-21,Coffee,Espresso,2,260
2021-10-21,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-10-21,Starter,"Cheese Balls",1,100
2021-10-21,Starter,"Potato Wedges",1,120
2021-10-21,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-21,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1425
2021-10-21,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-10-21,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-10-21,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-10-21,Soup,"Cream of Mushroom",1,180
2021-10-21,Tea,"Green Tea & Mint",2,280
2021-10-21,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-10-21,Starter,"Chicken Cheese Balls",2,240
2021-10-21,Starter,"Teriyaki Chicken Wings",1,200
2021-10-21,Starter,"French Fries",4,320
2021-10-21,Starter,"Naga Wings",1,180
2021-10-21,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-21,Drinks,Sprite,1,40
2021-10-21,Coffee,Americano,1,150
2021-10-21,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,780
2021-10-21,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-10-22,Drinks,"Water 500ml",10,150
2021-10-22,Coffee,Americano,6,900
2021-10-22,Coffee,Latte,5,975
2021-10-22,Drinks,Coke,13,520
2021-10-22,Coffee,"Caffe Mocha",6,1600
2021-10-22,Steak,"Chicken Butterfly",1,490
2021-10-22,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,1920
2021-10-22,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-10-22,Starter,"Chicken Cheese Balls",5,600
2021-10-22,Soup,"Cream of Mushroom",4,720
2021-10-22,Meal,"Moroccan Chicken",1,340
2021-10-22,Coffee,Espresso,2,260
2021-10-22,Starter,"French Fries",6,480
2021-10-22,Drinks,Fanta,3,120
2021-10-22,"Pastry & Bakery",Croissant,1,120
2021-10-22,Starter,"Fried Calamari",1,290
2021-10-22,"Shake & Soda","Blueberry Cheesecake Shake",3,900
2021-10-22,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1040
2021-10-22,Sandwich,"Club Sandwich",2,520
2021-10-22,Pasta,"Fettuccine Baked Pasta",2,720
2021-10-22,Starter,"Potato Wedges",2,240
2021-10-22,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-22,Drinks,Sprite,2,80
2021-10-22,Tea,"Green Tea & Mint",2,300
2021-10-22,Starter,"Cheese Balls",1,100
2021-10-22,"Thin-Crust Pizza","Pizza Seafood Marinara",1,560
2021-10-22,Starter,"Prawn On Toast",2,360
2021-10-22,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,610
2021-10-22,"Pastry & Bakery","Brownie with Ice Cream",3,690
2021-10-22,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-10-22,Soup,"Hot & Sour",1,185
2021-10-22,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-22,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2021-10-22,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,700
2021-10-22,"Shake & Soda","Strawberry Shake",1,270
2021-10-22,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-10-22,Coffee,Cappuccino,2,380
2021-10-22,Pasta,"Fettuccine Creme Lime-e",1,270
2021-10-23,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-23,Drinks,Coke,16,640
2021-10-23,Sandwich,"Smoked Chicken Sandwich",3,480
2021-10-23,Pasta,"Spaghetti Bolognese",1,300
2021-10-23,Coffee,Cappuccino,6,1140
2021-10-23,Coffee,Latte,6,1170
2021-10-23,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-23,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1900
2021-10-23,Meal,"Mongolian Beef",1,380
2021-10-23,Meal,"Moroccan Chicken",1,340
2021-10-23,Pasta,"Penne Alfredo",1,280
2021-10-23,Soup,"Cream of Mushroom",5,900
2021-10-23,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2210
2021-10-23,Meal,"Teriyaki Chicken",2,580
2021-10-23,Drinks,"Water 500ml",18,270
2021-10-23,"Shake & Soda","Blueberry Cheesecake Shake",2,600
2021-10-23,"Shake & Soda","Oreo Vanilla Shake",3,840
2021-10-23,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-23,Pasta,"Seafood Marinara",2,700
2021-10-23,"Burger with Fries","Classic Beef Burger",1,290
2021-10-23,Drinks,Sprite,2,80
2021-10-23,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,950
2021-10-23,Starter,"French Fries",2,160
2021-10-23,Starter,"Buffalo Wings",3,570
2021-10-23,Starter,"Chicken Cheese Balls",1,120
2021-10-23,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1045
2021-10-23,Drinks,Fanta,3,120
2021-10-23,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1495
2021-10-23,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-10-23,Sandwich,"Club Sandwich",3,780
2021-10-23,Starter,"Teriyaki Chicken Wings",1,200
2021-10-23,Starter,"Fried Calamari",2,580
2021-10-23,Coffee,Espresso,1,130
2021-10-23,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,600
2021-10-23,Tea,"Green Tea & Mint",1,130
2021-10-23,"Pastry & Bakery",Cookie,1,120
2021-10-23,Starter,"Potato Wedges",1,120
2021-10-23,Starter,"Cheese Balls",1,100
2021-10-23,"Thin-Crust Pizza","Pizza Seafood Marinara",1,560
2021-10-23,"Pastry & Bakery","Chocolate Mousse",1,200
2021-10-24,Meal,"Fish & Chips",2,840
2021-10-24,Starter,"Chicken Cheese Balls",6,720
2021-10-24,Drinks,"Water 500ml",7,105
2021-10-24,Drinks,Coke,5,200
2021-10-24,Starter,"Potato Wedges",2,240
2021-10-24,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1140
2021-10-24,Sandwich,"Smoked Chicken Sandwich",2,320
2021-10-24,Starter,"French Fries",4,320
2021-10-24,"Thin-Crust Pizza","Corn & Cheese Pizza",1,400
2021-10-24,Soup,"Cream of Mushroom",5,900
2021-10-24,Starter,"Naga Wings",1,180
2021-10-24,Drinks,Sprite,5,200
2021-10-24,Starter,"Cheese Balls",1,100
2021-10-24,Drinks,Fanta,3,120
2021-10-24,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-24,Starter,"Buffalo Wings",1,190
2021-10-24,Starter,"Fried Calamari",1,290
2021-10-24,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-10-24,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,1015
2021-10-24,"Thin-Crust Pizza","Four Seasons Pizza",3,2280
2021-10-24,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,590
2021-10-24,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-24,Meal,"Teriyaki Chicken",2,580
2021-10-24,Coffee,Latte,2,390
2021-10-24,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-10-24,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-24,Coffee,"Flavored Latte",1,250
2021-10-24,Starter,"Prawn On Toast",1,180
2021-10-24,Tea,"Green Tea & Mint",1,130
2021-10-25,Starter,"Potato Wedges",2,240
2021-10-25,Drinks,Coke,6,240
2021-10-25,Drinks,Fanta,1,40
2021-10-25,Starter,"French Fries",5,400
2021-10-25,Drinks,Sprite,4,160
2021-10-25,Salad,"Garlic Mushroom with Chicken",3,780
2021-10-25,Coffee,Cappuccino,3,570
2021-10-25,Drinks,"Water 500ml",11,165
2021-10-25,Starter,"Chicken Cheese Balls",3,360
2021-10-25,Pasta,"Penne Alfredo",1,280
2021-10-25,"Pastry & Bakery",Cookie,1,120
2021-10-25,Coffee,Latte,5,975
2021-10-25,"Thin-Crust Pizza","Classic Margherita Pizza",3,770
2021-10-25,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-10-25,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-10-25,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,320
2021-10-25,Starter,"Teriyaki Chicken Wings",1,200
2021-10-25,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1290
2021-10-25,Pasta,"Seafood Marinara",1,350
2021-10-25,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-25,Starter,"Naga Wings",1,180
2021-10-25,Coffee,Americano,1,150
2021-10-25,Sandwich,"Club Sandwich",1,260
2021-10-25,Starter,"Buffalo Wings",1,190
2021-10-25,Soup,"Cream of Mushroom",1,180
2021-10-25,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-25,Soup,"Seafood Clear",1,240
2021-10-25,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-10-26,Starter,"Buffalo Wings",1,190
2021-10-26,Drinks,Coke,3,120
2021-10-26,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,1170
2021-10-26,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-26,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-26,"Burger with Fries","Classic Beef Burger",4,1100
2021-10-26,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,2440
2021-10-26,Coffee,Cappuccino,4,760
2021-10-26,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-10-26,Drinks,"Water 500ml",7,105
2021-10-26,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1320
2021-10-26,"Thin-Crust Pizza","Classic Margherita Pizza",3,1040
2021-10-26,Starter,"Chicken Cheese Balls",1,120
2021-10-26,"Thin-Crust Pizza","Four Seasons Pizza",2,1160
2021-10-26,Tea,"Green Tea & Mint",3,450
2021-10-26,"Pastry & Bakery",Cookie,1,120
2021-10-26,Soup,"Cream of Mushroom",2,360
2021-10-26,Starter,"Potato Wedges",1,120
2021-10-26,Coffee,Americano,1,150
2021-10-26,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-26,Drinks,Fanta,2,80
2021-10-26,Starter,"French Fries",3,240
2021-10-26,Starter,"Prawn On Toast",1,180
2021-10-26,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-27,"Thin-Crust Pizza","Classic Margherita Pizza",6,1890
2021-10-27,Starter,"Potato Wedges",4,480
2021-10-27,Drinks,Coke,21,840
2021-10-27,Drinks,Fanta,8,320
2021-10-27,Meal,"Fish & Chips",1,420
2021-10-27,Meal,"Teriyaki Chicken",1,290
2021-10-27,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-27,Starter,"French Fries",3,240
2021-10-27,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3720
2021-10-27,Drinks,"Water 500ml",7,105
2021-10-27,Starter,"Chicken Cheese Balls",1,120
2021-10-27,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-10-27,"Thin-Crust Pizza","Chicken Supreme Pizza",5,2855
2021-10-27,"Thin-Crust Pizza","Four Seasons Pizza",2,900
2021-10-27,Coffee,"Flavored Latte",1,250
2021-10-27,Coffee,Cappuccino,1,190
2021-10-27,Starter,"Prawn On Toast",4,720
2021-10-27,Starter,"Fried Calamari",1,290
2021-10-27,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-27,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1040
2021-10-27,Starter,"Cheese Balls",2,200
2021-10-27,Starter,"Naga Wings",1,180
2021-10-27,"Shake & Soda","Lime Soda",2,520
2021-10-27,Soup,"Cream of Mushroom",2,360
2021-10-27,Coffee,"Caffe Mocha",1,280
2021-10-27,Drinks,Sprite,1,40
2021-10-27,Sandwich,"Club Sandwich",1,260
2021-10-27,Coffee,Latte,1,195
2021-10-28,"Shake & Soda","Strawberry Shake",1,270
2021-10-28,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-28,Meal,"Teriyaki Chicken",2,580
2021-10-28,Coffee,Cappuccino,5,950
2021-10-28,Drinks,Sprite,4,160
2021-10-28,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-10-28,Starter,"Chicken Cheese Balls",1,120
2021-10-28,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1745
2021-10-28,Starter,"Naga Wings",1,180
2021-10-28,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-28,Drinks,"Water 500ml",7,105
2021-10-28,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-28,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-28,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1035
2021-10-28,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-28,Drinks,Coke,2,80
2021-10-28,"Pastry & Bakery",Cookie,1,120
2021-10-28,Soup,"Cream of Mushroom",4,720
2021-10-28,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,390
2021-10-28,Drinks,Fanta,2,80
2021-10-28,Sandwich,"Club Sandwich",4,1040
2021-10-28,Starter,"Potato Wedges",3,360
2021-10-28,"Thin-Crust Pizza","Four Seasons Pizza",2,1120
2021-10-28,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-28,Pasta,"Spaghetti Bolognese",1,300
2021-10-28,Coffee,Latte,1,195
2021-10-28,Pasta,"Fettuccine Creme Lime-e",1,270
2021-10-29,Starter,"Chicken Cheese Balls",5,600
2021-10-29,Starter,"French Fries",10,800
2021-10-29,Drinks,Coke,11,440
2021-10-29,Drinks,Fanta,18,720
2021-10-29,Coffee,Cappuccino,5,950
2021-10-29,Starter,"Naga Wings",1,180
2021-10-29,"Quick Meal","Spicy Rice with Chicken Satay",4,840
2021-10-29,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-29,Drinks,"Water 500ml",18,270
2021-10-29,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,910
2021-10-29,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-10-29,"Thin-Crust Pizza","Pizza Seafood Marinara",1,810
2021-10-29,"Shake & Soda","Blueberry Cheesecake Shake",5,1500
2021-10-29,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,500
2021-10-29,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-10-29,Starter,"Buffalo Wings",2,380
2021-10-29,Pasta,"Seafood Marinara",1,350
2021-10-29,Drinks,Sprite,9,360
2021-10-29,"Quick Meal","Spicy Rice with Prawn Tempura",4,860
2021-10-29,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1770
2021-10-29,"Shake & Soda","Lime Soda",1,260
2021-10-29,"Shake & Soda","Apple Soda",1,280
2021-10-29,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2495
2021-10-29,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-29,Salad,"Sauteed Garlic Mushroom",2,400
2021-10-29,Coffee,Latte,6,1190
2021-10-29,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-10-29,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,2800
2021-10-29,Coffee,Americano,1,150
2021-10-29,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-29,Starter,"Cheese Balls",1,100
2021-10-29,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-29,Soup,"Cream of Mushroom",1,180
2021-10-29,Starter,"Potato Wedges",1,120
2021-10-30,Starter,"Chicken Cheese Balls",3,360
2021-10-30,Coffee,Latte,4,800
2021-10-30,Coffee,Cappuccino,9,1710
2021-10-30,Coffee,Americano,3,450
2021-10-30,Drinks,"Water 500ml",11,165
2021-10-30,Meal,"Fish & Chips",2,840
2021-10-30,Starter,"Cheese Balls",1,100
2021-10-30,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1600
2021-10-30,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-10-30,Sandwich,"Club Sandwich",1,260
2021-10-30,Drinks,Coke,2,80
2021-10-30,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-30,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-30,"Quick Meal","Spicy Rice with Prawn Tempura",1,225
2021-10-30,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-30,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,610
2021-10-30,Soup,"Cream of Mushroom",2,360
2021-10-30,Soup,"Hot & Sour",1,185
2021-10-30,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,350
2021-10-30,Drinks,Sprite,6,240
2021-10-30,Starter,"Potato Wedges",2,240
2021-10-30,"Shake & Soda","Apple Soda",1,280
2021-10-30,Coffee,"Caffe Mocha",1,280
2021-10-30,Coffee,Espresso,1,130
2021-10-30,"Thin-Crust Pizza","Chicken Supreme Pizza",1,660
2021-10-30,Starter,"Fried Calamari",1,290
2021-10-30,Starter,"French Fries",3,240
2021-10-30,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-30,"Burger with Fries","Classic Chicken Burger",1,220
2021-10-30,Steak,"Sirloin (330 - 350 gms)",1,1290
2021-10-30,"Shake & Soda","Lime Soda",1,260
2021-10-30,Steak,"Round Beef (200 - 220 gms)",1,700
2021-10-30,"Pastry & Bakery",Cookie,2,240
2021-10-30,"Pastry & Bakery",Croissant,1,120
2021-10-31,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2675
2021-10-31,"Pastry & Bakery","Blueberry Cheese Cake",3,750
2021-10-31,Drinks,Coke,16,640
2021-10-31,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-10-31,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1020
2021-10-31,Starter,"Potato Wedges",2,240
2021-10-31,Soup,"Cream of Mushroom",2,360
2021-10-31,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1140
2021-10-31,Starter,"Chicken Cheese Balls",3,360
2021-10-31,Pasta,"Spaghetti Bolognese",1,300
2021-10-31,Meal,"Fish & Chips",2,840
2021-10-31,Starter,"French Fries",5,400
2021-10-31,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-31,Drinks,Fanta,4,160
2021-10-31,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-31,Starter,"Buffalo Wings",1,190
2021-10-31,Coffee,Cappuccino,4,760
2021-10-31,Sandwich,"Croissant Sandwich",1,190
2021-10-31,Coffee,"Caffe Mocha",1,280
2021-10-31,Drinks,"Water 500ml ...",5,75
2021-10-31,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-31,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-31,Drinks,Sprite,2,80
2021-10-31,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-31,Coffee,Latte,2,390
2021-10-31,Pasta,"Fettuccine Baked Pasta",2,720
2021-10-31,"Pastry & Bakery",Cookie,1,120
2021-10-31,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-10-31,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-31,Coffee,Americano,1,150
2021-10-31,Pasta,"Spaghetti Aglio e Olio",1,270
2021-10-31,Meal,"Teriyaki Chicken",1,290
2021-10-31,Drinks,"Zero Coke Can",1,40
2021-11-01,Starter,"Teriyaki Chicken Wings",1,200
2021-11-01,"Thin-Crust Pizza","Four Seasons Pizza",4,1800
2021-11-01,Starter,"Chicken Cheese Balls",3,360
2021-11-01,Drinks,Sprite,2,80
2021-11-01,Drinks,"Water 500ml ...",1,15
2021-11-01,"Shake & Soda","Apple Soda",1,280
2021-11-01,Drinks,Coke,20,800
2021-11-01,Drinks,Fanta,6,240
2021-11-01,Soup,"Cream of Mushroom",1,180
2021-11-01,"Starter & Soup","Chicken Cheese Balls",6,720
2021-11-01,"Starter & Soup","Cheese Balls",2,200
2021-11-01,"Thin-Crust Pizza","Classic Margherita Pizza",2,670
2021-11-01,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-11-01,"Starter & Soup","French Fries",4,320
2021-11-01,"Thin-Crust Pizza","Corn & Cheese Pizza",1,550
2021-11-01,Drinks,"Water 500ml",6,90
2021-11-01,"Starter & Soup","Cream of Mushroom",4,720
2021-11-01,"Thin-Crust Pizza","Chicken Supreme Pizza",2,990
2021-11-01,"Quick Meal & Salad","Chicken Cashew Nut Salad",3,870
2021-11-01,Steak,"Chicken Butterfly",1,490
2021-11-01,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-11-01,Pasta,"Penne Alfredo",1,280
2021-11-01,Coffee,Cappuccino,6,1140
2021-11-01,"Sandwich & Burger","Club Sandwich",1,260
2021-11-01,"Starter & Soup","Potato Wedges",2,240
2021-11-01,"Sandwich & Burger","BBQ Chicken Burger",1,240
2021-11-01,Coffee,Espresso,1,130
2021-11-01,Coffee,Americano,2,300
2021-11-01,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-11-01,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-11-01,"Quick Meal & Salad","Chicken Caesar Salad",1,390
2021-11-01,Snack,"Buffalo Wings",2,380
2021-11-01,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-11-01,Meal,"Teriyaki Chicken",1,290
2021-11-01,Pasta,"Seafood Marinara",1,350
2021-11-01,Pasta,"Fettuccine Baked Pasta",1,360
2021-11-01,Snack,"Fried Calamari",1,290
2021-11-01,"Sandwich & Burger","Smoked Chicken Sandwich",1,160
2021-11-02,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,2675
2021-11-02,Coffee,Espresso,1,150
2021-11-02,Drinks,"Water 500ml",4,60
2021-11-02,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-02,Coffee,Latte,3,605
2021-11-02,Coffee,Americano,3,470
2021-11-02,"Starter & Soup","Chicken Cheese Balls",3,360
2021-11-02,Coffee,Cappuccino,6,1140
2021-11-02,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-11-02,Drinks,Coke,11,440
2021-11-02,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-02,"Thin-Crust Pizza","Chicken Supreme Pizza",1,330
2021-11-02,"Thin-Crust Pizza","Vegetarian's Delight",1,370
2021-11-02,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-11-02,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-11-02,Meal,"Fish & Chips",1,420
2021-11-02,"Pastry & Bakery",Cookie,1,120
2021-11-02,"Starter & Soup","Cream of Mushroom",1,180
2021-11-02,Pasta,"Seafood Marinara",1,350
2021-11-02,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-11-02,Drinks,Fanta,2,80
2021-11-02,Steak,"Mixed Platter",1,1450
2021-11-02,Meal,"Teriyaki Chicken",1,290
2021-11-02,Snack,"Teriyaki Chicken Wings",1,200
2021-11-02,"Starter & Soup","French Fries",1,80
2021-11-03,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,815
2021-11-03,Drinks,Coke,9,360
2021-11-03,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-11-03,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-11-03,"Thin-Crust Pizza","Chicken Supreme Pizza",1,330
2021-11-03,Drinks,"Water 500ml",3,45
2021-11-03,Coffee,Americano,3,470
2021-11-03,"Starter & Soup","Potato Wedges",2,240
