orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2021-08-18,Coffee,Americano,1,150
2021-08-18,Coffee,Cappuccino,2,380
2021-08-18,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-08-18,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-08-18,Starter,"Naga Wings",1,180
2021-08-18,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-08-18,Starter,"Teriyaki Chicken Wings",1,200
2021-08-18,Starter,"Potato Wedges",1,120
2021-08-18,Starter,"Prawn On Toast",1,180
2021-08-18,Starter,"Chicken Cheese Balls",2,240
2021-08-18,"Thin-Crust Pizza","Vegetarian's Delight",1,680
2021-08-18,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-18,Drinks,Fanta,1,40
2021-08-18,Drinks,Coke,1,40
2021-08-18,Salad,"Garlic Mushroom with Chicken",1,260
2021-08-18,Coffee,"Flavored Latte",1,250
2021-08-18,Dessert,"Blueberry Cheese Cake",1,250
2021-08-18,Drinks,"Water 500ml",2,30
2021-08-18,"Burger with Fries","Classic Chicken Burger",1,240
2021-08-19,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,465
2021-08-19,Salad,"Garlic Mushroom with Chicken",1,260
2021-08-19,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1865
2021-08-19,Starter,"Cheese Balls",1,100
2021-08-19,Drinks,"Water 500ml",6,90
2021-08-19,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-08-19,Starter,"Prawn On Toast",1,180
2021-08-19,Pasta,"Spaghetti Bolognese",1,300
2021-08-19,Starter,"Fried Calamari",1,290
2021-08-19,Starter,"Buffalo Wings",2,380
2021-08-19,Steak,"T-Bone (330-350 gms)",1,1450
2021-08-19,Drinks,Coke,4,160
2021-08-19,Starter,"French Fries",2,160
2021-08-19,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-19,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-08-19,"Thin-Crust Pizza","Four Seasons Pizza",2,1790
2021-08-19,Starter,"Potato Wedges",1,120
2021-08-19,Drinks,Fanta,3,120
2021-08-19,Coffee,"Caffe Mocha",1,260
2021-08-19,Coffee,"Flavored Latte",1,250
2021-08-19,Coffee,Cappuccino,2,380
2021-08-19,Coffee,Latte,1,195
2021-08-19,Starter,"Chicken Cheese Balls",1,120
2021-08-20,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1715
2021-08-20,Starter,"Chicken Cheese Balls",4,480
2021-08-20,Drinks,Coke,8,320
2021-08-20,Drinks,"Water 500ml",12,180
2021-08-20,Coffee,Espresso,1,130
2021-08-20,Coffee,Cappuccino,3,570
2021-08-20,Starter,"Cheese Balls",2,200
2021-08-20,Starter,"Teriyaki Chicken Wings",1,200
2021-08-20,Pasta,"Seafood Marinara",3,1050
2021-08-20,Starter,"Buffalo Wings",3,570
2021-08-20,"Burger with Fries","Classic Chicken Burger",1,240
2021-08-20,"Thin-Crust Pizza","Pizza Seafood Marinara",2,940
2021-08-20,Pasta,"Spaghetti Bolognese",3,900
2021-08-20,Coffee,Latte,4,780
2021-08-20,Sandwich,"Smoked Chicken Sandwich",1,160
2021-08-20,Drinks,Fanta,2,80
2021-08-20,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-20,Meal,"Teriyaki Chicken",4,1160
2021-08-20,Starter,"Potato Wedges",1,120
2021-08-20,Salad,"Garlic Mushroom with Chicken",2,520
2021-08-20,Steak,"T-Bone (330-350 gms)",1,1450
2021-08-20,Coffee,"Caffe Mocha",1,280
2021-08-20,Dessert,"Blueberry Cheese Cake",3,750
2021-08-20,Dessert,"Red Velvet Pastry",2,440
2021-08-21,Dessert,"Blueberry Cheese Cake",1,250
2021-08-21,"Thin-Crust Pizza","Chicken Supreme Pizza",2,660
2021-08-21,Drinks,Coke,7,280
2021-08-21,Coffee,"Flavored Latte",4,1000
2021-08-21,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-08-21,Meal,"Mongolian Beef",2,760
2021-08-21,Pasta,"Seafood Marinara",2,700
2021-08-21,Drinks,"Water 500ml",15,225
2021-08-21,Drinks,Fanta,1,40
2021-08-21,Sandwich,"Smoked Chicken Sandwich",1,160
2021-08-21,Salad,"Chicken Cashew Nut Salad",1,290
2021-08-21,Coffee,Cappuccino,3,570
2021-08-21,"Thin-Crust Pizza","Classic Margherita Pizza",2,550
2021-08-21,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-08-21,Coffee,"Caffe Mocha",4,1120
2021-08-21,Starter,"Potato Wedges",2,240
2021-08-21,"Burger with Fries","Classic Beef Burger",1,290
2021-08-21,Meal,"Moroccan Chicken",1,340
2021-08-21,Starter,"Naga Wings",1,180
2021-08-21,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-08-21,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,640
2021-08-21,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-21,Starter,"Buffalo Wings",1,190
2021-08-21,Coffee,Latte,1,195
2021-08-21,Drinks,Sprite,1,40
2021-08-21,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-08-21,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-08-22,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-22,Starter,"Buffalo Wings",2,380
2021-08-22,"Burger with Fries","BBQ Chicken Burger",1,240
2021-08-22,Coffee,Cappuccino,5,950
2021-08-22,Drinks,Fanta,4,160
2021-08-22,Sandwich,"Smoked Chicken Sandwich",2,320
2021-08-22,Starter,"Fried Calamari",1,290
2021-08-22,Coffee,"Flavored Latte",1,250
2021-08-22,Meal,"Fish & Chips",3,1260
2021-08-22,Meal,"Teriyaki Chicken",3,870
2021-08-22,Salad,"Chicken Cashew Nut Salad",2,580
2021-08-22,Starter,"Chicken Cheese Balls",3,360
2021-08-22,Starter,"Potato Wedges",3,360
2021-08-22,Drinks,"Water 500ml",31,465
2021-08-22,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-08-22,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-08-22,Starter,"French Fries",2,160
2021-08-22,Steak,"Chicken Butterfly",1,490
2021-08-22,Soup,"Cream of Mushroom",2,360
2021-08-22,"Shake & Soda","Oreo Vanilla Shake",9,2520
2021-08-22,Drinks,Coke,10,400
2021-08-22,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-22,Starter,"Teriyaki Chicken Wings",1,200
2021-08-22,Drinks,Sprite,2,80
2021-08-22,"Thin-Crust Pizza","Prawn-Lime Pizza",2,1800
2021-08-22,Steak,"T-Bone (330-350 gms)",7,10150
2021-08-22,Steak,"Sirloin (330 - 350 gms)",1,1290
2021-08-22,Meal,"Mongolian Beef",5,1900
2021-08-22,"Shake & Soda","Blueberry Cheesecake Shake",2,600
2021-08-22,Coffee,"Caffe Mocha",1,280
2021-08-22,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-08-22,"Pastry & Bakery","Red Velvet Pastry",2,440
2021-08-22,"Burger with Fries","Classic Beef Burger",1,290
2021-08-23,Drinks,Sprite,2,80
2021-08-23,"Burger with Fries","Classic Chicken Burger",1,220
2021-08-23,Starter,"Buffalo Wings",1,190
2021-08-23,Coffee,Latte,2,390
2021-08-23,Meal,"Fish & Chips",1,420
2021-08-23,"Thin-Crust Pizza","Chicken Supreme Pizza",2,810
2021-08-23,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-23,Sandwich,"Club Sandwich",1,260
2021-08-23,Starter,"French Fries",1,80
2021-08-23,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-08-23,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-08-23,Drinks,Coke,2,80
2021-08-23,Coffee,Cappuccino,2,380
2021-08-23,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,930
2021-08-23,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-24,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,640
2021-08-24,"Burger with Fries","Classic Chicken Burger",1,220
2021-08-24,Starter,"Buffalo Wings",4,760
2021-08-24,Coffee,Americano,4,600
2021-08-24,Sandwich,"Smoked Chicken Sandwich",1,160
2021-08-24,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-08-24,Starter,"Teriyaki Chicken Wings",1,200
2021-08-24,Starter,"Cheese Balls",1,100
2021-08-24,Starter,"French Fries",3,240
2021-08-24,"Thin-Crust Pizza","Chicken Supreme Pizza",3,990
2021-08-24,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,745
2021-08-24,Sandwich,"Club Sandwich",2,520
2021-08-24,Starter,"Potato Wedges",2,240
2021-08-24,Drinks,Coke,1,40
2021-08-24,Drinks,"Water 500ml",3,45
2021-08-24,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-08-24,Starter,"Chicken Cheese Balls",1,120
2021-08-24,Drinks,Fanta,1,40
2021-08-24,Pasta,"Spaghetti Bolognese",1,300
2021-08-24,Salad,"Garlic Mushroom with Chicken",1,260
2021-08-24,Salad,"Sauteed Garlic Mushroom",1,200
2021-08-24,"Thin-Crust Pizza","Pizza Seafood Marinara",1,560
2021-08-24,Coffee,Latte,1,195
2021-08-24,Coffee,Cappuccino,1,190
2021-08-25,Meal,"Teriyaki Chicken",1,290
2021-08-25,Sandwich,"Smoked Chicken Sandwich",4,640
2021-08-25,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1490
2021-08-25,Drinks,"Water 500ml",2,30
2021-08-25,Meal,"Fish & Chips",1,420
2021-08-25,Starter,"Chicken Cheese Balls",2,240
2021-08-25,Drinks,Coke,5,200
2021-08-25,Coffee,Latte,1,195
2021-08-25,Pasta,"Seafood Marinara",1,350
2021-08-25,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-08-25,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-08-25,Starter,"Potato Wedges",1,120
2021-08-25,Starter,"Buffalo Wings",1,190
2021-08-25,Starter,"French Fries",1,80
2021-08-26,"Thin-Crust Pizza","Chicken Supreme Pizza",2,810
2021-08-26,Starter,"Cheese Balls",1,100
2021-08-26,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-26,"Thin-Crust Pizza","Classic Margherita Pizza",2,550
2021-08-26,Starter,"French Fries",1,80
2021-08-26,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,2645
2021-08-26,Drinks,Coke,3,120
2021-08-26,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-08-26,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-08-26,"Thin-Crust Pizza","Pizza Seafood Marinara",1,560
2021-08-26,Salad,"Sauteed Garlic Mushroom",3,600
2021-08-26,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-08-26,Drinks,"Water 500ml",2,30
2021-08-26,Drinks,Sprite,1,40
2021-08-26,Drinks,Fanta,3,120
2021-08-26,Coffee,"Flavored Latte",1,250
2021-08-27,Meal,"Teriyaki Chicken",2,580
2021-08-27,Drinks,Coke,5,200
2021-08-27,Starter,"Chicken Cheese Balls",4,480
2021-08-27,"Thin-Crust Pizza","Classic Margherita Pizza",3,770
2021-08-27,Coffee,Cappuccino,4,760
2021-08-27,Drinks,Sprite,1,40
2021-08-27,Starter,"Fried Calamari",2,580
2021-08-27,Starter,"Buffalo Wings",3,570
2021-08-27,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1635
2021-08-27,Drinks,"Water 500ml",5,75
2021-08-27,Pasta,"Seafood Marinara",2,700
2021-08-27,Starter,"French Fries",3,240
2021-08-27,"Thin-Crust Pizza","Four Seasons Pizza",2,1390
2021-08-27,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-08-27,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-08-27,Starter,"Potato Wedges",2,240
2021-08-27,Salad,"Sauteed Garlic Mushroom",1,200
2021-08-27,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,950
2021-08-27,"Pastry & Bakery","Chocolate Mousse",2,400
2021-08-27,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-08-27,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-08-27,Sandwich,"Smoked Chicken Sandwich",1,160
2021-08-27,Coffee,"Flavored Latte",1,250
2021-08-27,Coffee,"Caffe Mocha",1,280
2021-08-27,"Burger with Fries","Classic Beef Burger",1,290
2021-08-28,Coffee,Latte,4,780
2021-08-28,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-28,Coffee,Cappuccino,15,2850
2021-08-28,"Thin-Crust Pizza","Four Seasons Pizza",2,1570
2021-08-28,Salad,"Sauteed Garlic Mushroom",1,200
2021-08-28,"Thin-Crust Pizza","Prawn-Lime Pizza",3,2250
2021-08-28,Drinks,"Water 500ml",27,405
2021-08-28,Meal,"Teriyaki Chicken",10,2900
2021-08-28,"Pastry & Bakery","Chocolate Mousse",2,400
2021-08-28,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-08-28,Starter,"Potato Wedges",4,480
2021-08-28,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1740
2021-08-28,Meal,"Fish & Chips",6,2520
2021-08-28,Meal,"Mongolian Beef",7,2660
2021-08-28,Drinks,Fanta,1,40
2021-08-28,Drinks,Sprite,8,320
2021-08-28,Drinks,Coke,18,720
2021-08-28,Coffee,"Caffe Mocha",4,1080
2021-08-28,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-08-28,Starter,"Prawn On Toast",1,180
2021-08-28,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1745
2021-08-28,Starter,"French Fries",1,80
2021-08-28,"Thin-Crust Pizza","Corn & Cheese Pizza",1,400
2021-08-28,Starter,"Teriyaki Chicken Wings",1,200
2021-08-28,Pasta,"Fettuccine Baked Pasta",1,360
2021-08-28,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,590
2021-08-28,"Burger with Fries","Classic Beef Burger",1,290
2021-08-28,Pasta,"Spaghetti Bolognese",1,300
2021-08-28,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-08-28,Coffee,"Flavored Latte",1,250
2021-08-28,"Burger with Fries","BBQ Chicken Burger",1,260
2021-08-28,Starter,"Cheese Balls",2,200
2021-08-29,Starter,"Cheese Balls",2,200
2021-08-29,Starter,"Buffalo Wings",2,380
2021-08-29,Coffee,"Flavored Latte",3,750
2021-08-29,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-08-29,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2195
2021-08-29,"Thin-Crust Pizza","Chicken Supreme Pizza",2,990
2021-08-29,Starter,"Teriyaki Chicken Wings",1,200
2021-08-29,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,780
2021-08-29,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-08-29,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-08-29,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-29,Coffee,Cappuccino,9,1710
2021-08-29,Coffee,Latte,1,215
2021-08-29,Drinks,Coke,6,240
2021-08-29,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-08-29,Drinks,"Water 500ml",6,90
2021-08-29,Sandwich,"Smoked Chicken Sandwich",2,320
2021-08-29,Coffee,"Caffe Mocha",2,540
2021-08-29,Meal,"Teriyaki Chicken",1,290
2021-08-29,Salad,"Chicken Cashew Nut Salad",1,290
2021-08-29,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-08-29,"Pastry & Bakery","Chocolate Mousse",1,200
2021-08-30,Sandwich,"Smoked Chicken Sandwich",3,480
2021-08-30,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-08-30,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1570
2021-08-30,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-08-30,Meal,"Mongolian Beef",1,380
2021-08-30,Starter,"French Fries",3,240
2021-08-30,Starter,"Chicken Cheese Balls",2,240
2021-08-30,Drinks,Coke,10,400
2021-08-30,Salad,"Chicken Cashew Nut Salad",1,290
2021-08-30,Drinks,"Water 500ml",8,120
2021-08-30,Coffee,Latte,2,390
2021-08-30,Coffee,"Caffe Mocha",1,260
2021-08-30,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1040
2021-08-30,Coffee,Cappuccino,4,760
2021-08-30,Pasta,"Spaghetti Bolognese",1,300
2021-08-30,"Thin-Crust Pizza","Four Seasons Pizza",2,900
2021-08-30,Starter,"Fried Calamari",1,290
2021-08-30,"Burger with Fries","Classic Beef Burger",1,290
2021-08-30,Coffee,Espresso,1,130
2021-08-30,"Thin-Crust Pizza","Chicken Supreme Pizza",5,2460
2021-08-30,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-08-30,Starter,"Cheese Balls",1,100
2021-08-30,Starter,"Naga Wings",1,180
2021-08-30,Sandwich,"Club Sandwich",2,520
2021-08-30,Starter,"Buffalo Wings",1,190
2021-08-30,Starter,"Prawn On Toast",1,180
2021-08-30,Meal,"Teriyaki Chicken",2,580
2021-08-30,Starter,"Potato Wedges",1,120
2021-08-31,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1840
2021-08-31,"Thin-Crust Pizza","Classic Margherita Pizza",2,820
2021-08-31,Drinks,"Water 500ml",8,120
2021-08-31,Pasta,"Seafood Marinara",1,350
2021-08-31,Starter,"Teriyaki Chicken Wings",2,400
2021-08-31,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-08-31,Drinks,Fanta,3,120
2021-08-31,Salad,"Sauteed Garlic Mushroom",1,200
2021-08-31,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-08-31,"Thin-Crust Pizza","Chicken Supreme Pizza",1,875
2021-08-31,Starter,"Buffalo Wings",4,760
2021-08-31,Starter,"Fried Calamari",2,580
2021-08-31,Soup,"Cream of Mushroom",3,540
2021-08-31,"Burger with Fries","Classic Chicken Burger",1,240
2021-08-31,"Thin-Crust Pizza","Four Seasons Pizza",3,1260
2021-08-31,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-08-31,Coffee,"Flavored Latte",1,250
2021-08-31,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-08-31,Coffee,"Caffe Mocha",2,540
2021-08-31,"Shake & Soda","Strawberry Shake",2,540
2021-08-31,Coffee,Espresso,1,130
2021-08-31,Starter,"Chicken Cheese Balls",2,240
2021-08-31,Starter,"Prawn On Toast",2,360
2021-08-31,Pasta,"Spaghetti Bolognese",1,300
2021-08-31,Drinks,Coke,5,200
2021-08-31,Meal,"Mongolian Beef",1,380
2021-08-31,Meal,"Moroccan Chicken",1,340
2021-08-31,Coffee,Americano,2,300
2021-08-31,Coffee,Cappuccino,1,190
2021-08-31,Coffee,Latte,1,195
2021-08-31,Starter,"Potato Wedges",2,240
2021-08-31,Steak,"T-Bone (330-350 gms)",1,1450
2021-09-01,Coffee,Americano,1,150
2021-09-01,"Thin-Crust Pizza","Classic Margherita Pizza",2,550
2021-09-01,Coffee,Cappuccino,4,760
2021-09-01,Drinks,Coke,6,240
2021-09-01,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1600
2021-09-01,Drinks,"Water 500ml",6,90
2021-09-01,Starter,"Chicken Cheese Balls",1,120
2021-09-01,Starter,"French Fries",3,240
2021-09-01,Starter,"Naga Wings",1,180
2021-09-01,Starter,"Prawn On Toast",1,180
2021-09-01,Coffee,Latte,2,390
2021-09-01,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-01,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-09-01,Sandwich,"Smoked Chicken Sandwich",1,160
2021-09-01,Sandwich,"Club Sandwich",1,260
2021-09-01,"Thin-Crust Pizza","Prawn-Lime Pizza",1,1050
2021-09-01,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1400
2021-09-01,"Shake & Soda","Strawberry Shake",1,270
2021-09-01,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-09-01,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-09-01,Pasta,"Spaghetti Bolognese",1,300
2021-09-02,Starter,"Chicken Cheese Balls",2,240
2021-09-02,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-09-02,Starter,"French Fries",4,320
2021-09-02,Starter,"Buffalo Wings",2,380
2021-09-02,Meal,"Moroccan Chicken",2,680
2021-09-02,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2100
2021-09-02,"Burger with Fries","Classic Chicken Burger",1,220
2021-09-02,Coffee,Latte,1,195
2021-09-02,Coffee,"Flavored Latte",1,250
2021-09-02,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-09-02,"Thin-Crust Pizza","Chicken Supreme Pizza",3,2625
2021-09-02,Drinks,Coke,3,120
2021-09-02,Starter,"Potato Wedges",2,240
2021-09-02,"Thick-Crust Pizza","Naga Beef Pizza",1,1050
2021-09-02,Starter,"Prawn On Toast",1,180
2021-09-02,Starter,"Fried Calamari",1,290
2021-09-02,Pasta,"Spaghetti Bolognese",1,300
2021-09-02,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-09-02,Drinks,Fanta,2,80
2021-09-02,Drinks,"Water 500ml",2,30
2021-09-02,Drinks,Sprite,2,80
2021-09-02,Salad,"Garlic Mushroom with Chicken",1,260
2021-09-02,Meal,"Teriyaki Chicken",1,290
2021-09-03,Sandwich,"Club Sandwich",1,260
2021-09-03,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1810
2021-09-03,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1440
2021-09-03,Salad,"Sauteed Garlic Mushroom",2,400
2021-09-03,Starter,"French Fries",2,160
2021-09-03,Starter,"Chicken Cheese Balls",3,360
2021-09-03,Soup,"Cream of Mushroom",4,720
2021-09-03,Drinks,"Water 500ml",21,315
2021-09-03,Coffee,Latte,3,585
2021-09-03,Coffee,"Flavored Latte",1,250
2021-09-03,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,1220
2021-09-03,Starter,"Potato Wedges",2,240
2021-09-03,Coffee,Cappuccino,6,1140
2021-09-03,Meal,"Mongolian Beef",3,1140
2021-09-03,Meal,"Moroccan Chicken",1,340
2021-09-03,Meal,"Teriyaki Chicken",5,1450
2021-09-03,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-03,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-09-03,Sandwich,"Smoked Chicken Sandwich",5,800
2021-09-03,Starter,"Buffalo Wings",2,380
2021-09-03,"Thin-Crust Pizza","Chicken Supreme Pizza",2,810
2021-09-03,Drinks,Coke,6,240
2021-09-03,Meal,"Fish & Chips",1,420
2021-09-03,Salad,"Garlic Mushroom with Chicken",1,260
2021-09-03,Coffee,Macchiato,1,175
2021-09-03,"Thin-Crust Pizza","Four Seasons Pizza",1,1030
2021-09-03,Drinks,Fanta,1,40
2021-09-04,Meal,"Moroccan Chicken",2,680
2021-09-04,Drinks,Coke,3,120
2021-09-04,Pasta,"Spaghetti Bolognese",2,600
2021-09-04,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-09-04,"Burger with Fries","Classic Beef Burger",1,270
2021-09-04,Drinks,"Water 500ml",2,30
2021-09-04,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,600
2021-09-04,Drinks,Fanta,2,80
2021-09-04,Starter,"Teriyaki Chicken Wings",1,200
2021-09-04,Starter,"French Fries",1,80
2021-09-04,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,850
2021-09-04,"Thin-Crust Pizza","Four Seasons Pizza",1,1030
2021-09-04,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,590
2021-09-04,"Shake & Soda","Blueberry Cheesecake Shake",2,600
2021-09-04,Starter,"Potato Wedges",1,120
2021-09-04,Steak,"Round Beef (200 - 220 gms)",1,700
2021-09-04,Coffee,Latte,1,195
2021-09-04,"Shake & Soda","Strawberry Shake",1,270
2021-09-04,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-09-04,"Thin-Crust Pizza","Corn & Cheese Pizza",1,400
2021-09-05,"Thin-Crust Pizza","Chicken Supreme Pizza",2,810
2021-09-05,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-09-05,Starter,"Buffalo Wings",1,190
2021-09-05,Meal,"Moroccan Chicken",2,680
2021-09-05,Meal,"Teriyaki Chicken",4,1160
2021-09-05,Salad,"Chicken Cashew Nut Salad",1,290
2021-09-05,Drinks,Fanta,3,120
2021-09-05,Drinks,Coke,3,120
2021-09-05,Drinks,Sprite,1,40
2021-09-05,Drinks,"Water 500ml",5,75
2021-09-05,Coffee,Cappuccino,7,1330
2021-09-05,"Thin-Crust Pizza","Corn & Cheese Pizza",1,400
2021-09-05,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2355
2021-09-05,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-09-05,Starter,"French Fries",1,80
2021-09-05,Pasta,"Spaghetti Bolognese",1,300
2021-09-05,Starter,"Chicken Cheese Balls",3,360
2021-09-05,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-09-05,Coffee,Espresso,1,130
2021-09-05,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-09-05,Starter,"Naga Wings",1,180
2021-09-05,Coffee,"Caffe Mocha",2,540
2021-09-05,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-09-05,Coffee,Latte,1,215
2021-09-05,"Shake & Soda","Strawberry Shake",1,270
2021-09-06,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,1920
2021-09-06,Starter,"Chicken Cheese Balls",3,360
2021-09-06,"Thin-Crust Pizza","Classic Margherita Pizza",2,550
2021-09-06,Coffee,"Caffe Mocha",3,840
2021-09-06,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-09-06,"Burger with Fries","BBQ Chicken Burger",1,260
2021-09-06,Drinks,"Water 500ml",14,210
2021-09-06,Drinks,Coke,4,160
2021-09-06,Drinks,Sprite,2,80
2021-09-06,Coffee,Cappuccino,6,1140
2021-09-06,Salad,"Garlic Mushroom with Chicken",2,520
2021-09-06,Coffee,Americano,2,380
2021-09-06,"Thin-Crust Pizza","Four Seasons Pizza",1,1030
2021-09-06,"Thick-Crust Pizza","Naga Beef Pizza",1,1050
2021-09-06,Starter,"Buffalo Wings",3,570
2021-09-06,Starter,"Teriyaki Chicken Wings",1,200
2021-09-06,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,820
2021-09-06,Starter,"French Fries",3,240
2021-09-06,Sandwich,"Club Sandwich",1,260
2021-09-06,Sandwich,"Smoked Chicken Sandwich",2,320
2021-09-06,Starter,"Prawn On Toast",1,180
2021-09-06,Starter,"Cheese Balls",1,100
2021-09-06,Meal,"Moroccan Chicken",2,680
2021-09-06,Coffee,Latte,1,195
2021-09-06,Pasta,"Seafood Marinara",1,350
2021-09-06,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-09-06,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-09-06,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-09-06,Soup,"Cream of Mushroom",1,180
2021-09-07,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,1745
2021-09-07,"Pastry & Bakery","Red Velvet Pastry",1,220
