Date,1. Kacchi Basmati ( P1 ),1. Kacchi Basmoti ( P3 ),1. Kacchi Basmati ( P5 ),2. Kacchi Basmati ( P1 ),2. Kacchi Basmoti ( P3 ),2. Kacchi Basmati ( P5 ),3. Kacchi Basmati ( P1 ),3. Kacchi Basmati ( P3 ),3. Kacchi Basmati ( P5 ),Achari Kabab,Chicken Reshmi Kabab,Chicken Hariali,Chicken Tikka,Mutton Boti Kabab,Chicken Roast,Jali Kabab,Mutton Rezala,Plan Naan,Butter Naan,Garlic Naan,Tilli Naan,Kashmiri Naan,Afgani Naan,Nawabiana Special Naan,Firni,Jorda,Water ( Large ),Burhani ( 1 Glass ),Chicken chap,Chicken Taoya Jhal,Chicken Tandoori,Morog polao (Dim),Kacchi set,Polao set,Set 01,Set 02,Set 03,Set 04,Pepsi 400mg,Drinks,Chicken Boti Taoya,Kacchi,Garlic chilli naan,Burhani(half litter),Burhani(1 litter),Kacchi special,Plain Polao Set 1,Morog pola (Dim),Chicken onion chaap,Burhani (half litter),Jali kabab,Jorda.1,Chicken Boti Taoya.1,Chicken Taowa Jhal,Chicken achari kabab,Chicken Tandoori.1,Plan naan,Butter naan,Garlic naan,Garlic chilli naan.1,Kashmiri Naan.1,Afghani naan,Nawabiana special naan,Ramadan Platter 01,Grill Platter,Kacchi set 2,Water half litter,Plain Polao Set 2,Nawabiana Kashmiri Naan,Chicken Nawabi Kabab,Chicken Onion Chap,Kasmiri Faluda,Regular Lacchi,Mango Lacchi,Badam Lacchi,Salt lacchi,HOT Coffee,Chocolate Cold Coffee,Ice Cream (2 Scoop),Ice Cream (3 Scoop),Banana Milkshake,Strawberry Milkshake,Vanilla Milkshake,Chocolate Milkshake,Mango Milshake,Oreo Milkshake,Kitkat Milkshake,Caramel Cold Coffee,Kaju Milkshake,Coconut Milkshake,Mix Fruits Juice,Nawabiana Special Fruits Salad,Special lacchi,Egg,4. Kacchi Basmati(P1),4. Kacchi Basmati(P3),Morog pola (Jali),Jhal Misty Voj,Achari Voj,Kashmiri voj,Nawabi Voj,Kacchi (Package),Plain Polao (Package),4. Kacchi Basmati(P5),Kacchi (4pcs Mutton),Jhal Misty Voj.1,Achari Voj.1,"Tandoori
 Voj",Nawabi Voj.1,Morog polao (jali),Firni.1,Chicken chap.1,KACCHI SET 3,Tikka Kabab,Morog polao without egg,Iftar package 01,Iftar package 2,Iftar package 03,Iftar package 4,Iftar package 5,Iftar package 6,Malai Lacchi,Blueberry Lacchi,Apple juice,Grape Juice,Malta Juice,Papaya  Juice,Pineapple Juice,Raw Mango,Ripe Mango,Olive Juice,Rose Apple  Juice,Oreo Cold Coffee,KitKat Cold Coffee,Special Faluda,Fruit salada
2022-10-25,298.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,38.0,31.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,55.0,41.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,476.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,20.0,31.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,74.0,30.0,1.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,168.0,0.0,18.0,0.0,1.0,0.0,0.0,2.0,10.0,6.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,6.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,290.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,0.0,2.0,26.0,2.0,2.0,2.0,2.0,0.0,14.0,2.0,0.0,43.0,17.0,1.0,8.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,5.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,51.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,294.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0,23.0,55.0,15.0,1.0,7.0,3.0,5.0,6.0,1.0,0.0,47.0,43.0,4.0,13.0,1.0,1.0,0.0,17.0,0.0,1.0,1.0,0.0,26.0,2.0,30.0,4.0,4.0,2.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,353.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,14.0,24.0,0.0,22.0,43.0,4.0,0.0,7.0,2.0,1.0,5.0,0.0,0.0,39.0,16.0,6.0,10.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,162.0,5.0,53.0,0.0,1.0,7.0,0.0,0.0,15.0,8.0,3.0,5.0,0.0,1.0,4.0,1.0,7.0,6.0,14.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,18.0,5.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,240.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,24.0,30.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,57.0,34.0,4.0,6.0,8.0,4.0,0.0,18.0,1.0,1.0,0.0,0.0,150.0,2.0,57.0,0.0,4.0,0.0,0.0,3.0,13.0,16.0,5.0,5.0,0.0,1.0,2.0,0.0,3.0,11.0,16.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,7.0,13.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,466.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,16.0,0.0,18.0,48.0,12.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,46.0,38.0,3.0,4.0,10.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,315.0,3.0,27.0,6.0,4.0,4.0,0.0,3.0,9.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,29.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,473.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,13.0,36.0,5.0,0.0,10.0,2.0,0.0,8.0,0.0,0.0,66.0,25.0,2.0,6.0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,316.0,3.0,35.0,5.0,4.0,1.0,0.0,3.0,15.0,5.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,10.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,23.0,12.0,9.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,490.0,4.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,19.0,31.0,6.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,81.0,21.0,6.0,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,292.0,1.0,36.0,2.0,7.0,3.0,0.0,2.0,37.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,18.0,8.0,12.0,4.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,546.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,20.0,44.0,1.0,0.0,7.0,0.0,1.0,14.0,0.0,0.0,70.0,45.0,5.0,8.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,263.0,4.0,20.0,4.0,3.0,0.0,0.0,1.0,21.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,16.0,15.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,451.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,16.0,0.0,15.0,35.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,56.0,26.0,9.0,5.0,6.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,304.0,0.0,28.0,0.0,2.0,3.0,0.0,1.0,46.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,12.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,22.0,20.0,8.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,413.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,27.0,0.0,12.0,29.0,8.0,0.0,1.0,0.0,2.0,27.0,0.0,0.0,92.0,26.0,3.0,8.0,7.0,4.0,0.0,9.0,1.0,1.0,0.0,0.0,187.0,1.0,49.0,2.0,5.0,4.0,0.0,0.0,24.0,12.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,22.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,130.0,0.0,0.0,0.0,11.0,11.0,8.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,281.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,25.0,6.0,0.0,2.0,0.0,2.0,19.0,0.0,0.0,41.0,18.0,2.0,8.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,46.0,0.0,41.0,1.0,2.0,3.0,0.0,1.0,11.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,7.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,7.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,241.0,1.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,19.0,34.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,50.0,44.0,0.0,7.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,6.0,2.0,1.0,0.0,1.0,11.0,10.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,309.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,25.0,42.0,1.0,0.0,3.0,0.0,0.0,38.0,0.0,0.0,60.0,32.0,0.0,15.0,5.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,41.0,2.0,5.0,3.0,0.0,0.0,15.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,255.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,42.0,5.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,52.0,17.0,3.0,8.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,41.0,0.0,2.0,7.0,0.0,0.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,288.0,4.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,10.0,38.0,0.0,2.0,3.0,2.0,13.0,11.0,0.0,0.0,53.0,22.0,2.0,9.0,10.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,4.0,4.0,0.0,0.0,1.0,10.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,446.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.0,13.0,55.0,12.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,57.0,35.0,2.0,9.0,4.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,0.0,3.0,2.0,0.0,1.0,28.0,11.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,13.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,11.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,411.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,31.0,41.0,4.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,64.0,58.0,2.0,7.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,60.0,2.0,30.0,0.0,4.0,1.0,0.0,1.0,31.0,12.0,0.0,2.0,0.0,7.0,1.0,1.0,2.0,6.0,21.0,5.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,540.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,196.0,0.0,16.0,25.0,4.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,57.0,18.0,0.0,5.0,8.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,220.0,0.0,29.0,1.0,4.0,2.0,0.0,0.0,32.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,12.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,24.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,316.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,4.0,0.0,15.0,26.0,8.0,0.0,4.0,0.0,1.0,14.0,0.0,0.0,37.0,22.0,0.0,3.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,1.0,37.0,0.0,7.0,1.0,0.0,1.0,28.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,21.0,17.0,9.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,22.0,0.0,8.0,28.0,4.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,45.0,16.0,2.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,27.0,1.0,38.0,4.0,10.0,1.0,0.0,3.0,41.0,10.0,9.0,0.0,0.0,5.0,1.0,1.0,1.0,9.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,27.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
